"","Longitude","Latitude","Hwy_Roads","Major_Roads","Res_Roads","Local_Trucks","Local_Restricted_Trucks","Commerical.Zone","Industrial.Zone","Residential.Zone","NDVI_50","NDVI_100","NDVI_250","NDVI_500","NDVI_1000","NDVI_2500","NLCD_Water_50","NLCD_DevOpen_50","NLCD_DevLow_50","NLCD_DevMed_50","NLCD_DevHigh_50","NLCD_Barren_50","NLCD_Deciduous_50","NLCD_Evergreen_50","NLCD_MixForest_50","NLCD_Shrub_50","NLCD_Herbaceous_50","NLCD_Pasture_50","NLCD_Crops_50","NLCD_WoodyWet_50","NLCD_EmergWet_50","NLCD_Water_100","NLCD_DevOpen_100","NLCD_DevLow_100","NLCD_DevMed_100","NLCD_DevHigh_100","NLCD_Barren_100","NLCD_Deciduous_100","NLCD_Evergreen_100","NLCD_MixForest_100","NLCD_Shrub_100","NLCD_Herbaceous_100","NLCD_Pasture_100","NLCD_Crops_100","NLCD_WoodyWet_100","NLCD_EmergWet_100","NLCD_Water_250","NLCD_DevOpen_250","NLCD_DevLow_250","NLCD_DevMed_250","NLCD_DevHigh_250","NLCD_Barren_250","NLCD_Deciduous_250","NLCD_Evergreen_250","NLCD_MixForest_250","NLCD_Shrub_250","NLCD_Herbaceous_250","NLCD_Pasture_250","NLCD_Crops_250","NLCD_WoodyWet_250","NLCD_EmergWet_250","NLCD_Water_500","NLCD_DevOpen_500","NLCD_DevLow_500","NLCD_DevMed_500","NLCD_DevHigh_500","NLCD_Barren_500","NLCD_Deciduous_500","NLCD_Evergreen_500","NLCD_MixForest_500","NLCD_Shrub_500","NLCD_Herbaceous_500","NLCD_Pasture_500","NLCD_Crops_500","NLCD_WoodyWet_500","NLCD_EmergWet_500","NLCD_Water_1000","NLCD_DevOpen_1000","NLCD_DevLow_1000","NLCD_DevMed_1000","NLCD_DevHigh_1000","NLCD_Barren_1000","NLCD_Deciduous_1000","NLCD_Evergreen_1000","NLCD_MixForest_1000","NLCD_Shrub_1000","NLCD_Herbaceous_1000","NLCD_Pasture_1000","NLCD_Crops_1000","NLCD_WoodyWet_1000","NLCD_EmergWet_1000","NLCD_Water_2500","NLCD_DevOpen_2500","NLCD_DevLow_2500","NLCD_DevMed_2500","NLCD_DevHigh_2500","NLCD_Barren_2500","NLCD_Deciduous_2500","NLCD_Evergreen_2500","NLCD_MixForest_2500","NLCD_Shrub_2500","NLCD_Herbaceous_2500","NLCD_Pasture_2500","NLCD_Crops_2500","NLCD_WoodyWet_2500","NLCD_EmergWet_2500","Impervious_50","Impervious_100","Impervious_250","Impervious_500","Impervious_1000","Impervious_2500","Distance_to_NPL","Distance_to_Rail","Elevation_50","Elevation_100","Elevation_250","Elevation_500","Elevation_1000","Elevation_2500","Distance_to_TRI","Exp_TRI_100","Exp_TRI_500","Exp_TRI_1000","Exp_TRI_5000","Exp_TRI_10000","Total_Road_50","Total_Road_100","Total_Road_250","Total_Road_500","Total_Road_1000","Total_Road_2500","Hwy_Road_50","Hwy_Road_100","Hwy_Road_250","Hwy_Road_500","Hwy_Road_1000","Hwy_Road_2500","Maj_Road_50","Maj_Road_100","Maj_Road_250","Major_Road_500","Major_Road_1000","Major_Road_2500","Res_Road_50","Res_Road_100","Res_Road_250","Res_Road_500","Res_Road_1000","Res_Road_2500","Pop_50","Pop_100","Pop_250","Pop_500","Pop_1000","Pop_2500","Pop_10K","MinDist2Port","MinDist2MainPort","XpsExpPort_100","XpsEXP_Port_500","XpsEXP_Port_1000","XpsEXP_Port_5000","XpsEXP_Port_10K","XpsExp_MainPort_100","XpsExp_MainPort_500","XpsEXP_MainPort_1000","XpsEXP_MainPort_5000","XpsEXP_MainPort_10K","Dist2MainAirport","Dist2Airport","RestCount_50m","RestCount_100m","RestCount_250m","RestCount_500m","RestCount_1000m","RestCount_2500m","DailyTripsCount_50m","DailyTripsCount_100m","DailyTripsCount_250m","DailyTripsCount_500m","DailyTripsCount_1000m","NEAR_FID"
"1007",-122.28155,37.819,0,0,1,0,0,0,0,1,0.10248,0.10063,0.09113,0.08521,0.09272,0.07729,0,11.32686,0,61.8123,26.86084,0,0,0,0,0,0,0,0,0,0,0,17.14514,0,51.27592,31.57895,0,0,0,0,0,0,0,0,0,0,0,3.66879,0,36.6242,59.70701,0,0,0,0,0,0,0,0,0,0,0,0.91641,0.80504,37.63006,60.64849,0,0,0,0,0,0,0,0,0,0,0,0.91709,1.31524,41.88726,55.88041,0,0,0,0,0,0,0,0,0,0,4.44548,1.47149,2.83161,39.55714,51.52494,0,0,0,0,0,0,0,0,0,0.10526,61.41424,58.84131,77.10293,79.47466,78.0831,73.17179,0.00155,0.00095,5.24608,5.21983,5.20735,5.46851,6.54263,9.9457,0.00176,0,0,0,55.33763,6095.9975,259.70189,836.41862,3324.23262,14116.24498,64689.87621,379846.2003,0,0,0,0,3955.8628,67665.64643,150.17017,355.86929,956.00154,2945.68411,12613.66763,76257.86434,80.36947,380.05352,2339.55851,9756.89819,32548.39812,154886.8342,21.27303,87.75126,664.42716,2988.38866,12381.4414,68226.55665,529742.1892,0.40191,0.40191,0,0,0.00199,2.3976,8.46922,0,0,0.00057,0.22685,0.53277,0.09177,0.09177,0,0,0,8.99999988642,33.9999990944,433.000000475,0,0,111.655267942,707.529725807,1552.83319081,1184
"1008",-122.27987,37.82042,0,0,1,0,0,0,0,1,0.16038,0.13027,0.10657,0.09351,0.09049,0.08187,0,0,0,87.22045,12.77955,0,0,0,0,0,0,0,0,0,0,0,2.31629,0,77.15655,20.52716,0,0,0,0,0,0,0,0,0,0,0,3.67347,0,57.44898,38.87755,0,0,0,0,0,0,0,0,0,0,0,0.91615,1.22153,44.94847,52.91386,0,0,0,0,0,0,0,0,0,0,0,0.22895,0.95156,42.06162,56.75787,0,0,0,0,0,0,0,0,0,0,3.995,1.55612,2.88864,42.01052,49.3804,0,0,0,0,0,0,0,0,0,0.10526,66.39297,64.37061,71.10523,76.77844,78.72282,72.87718,0.00141,0.00087,6.59174,6.64729,6.79701,6.84587,7.72137,11.13912,0.00137,0,0,0,56.79878,6191.21098,289.49457,661.50263,3743.24472,18373.68002,67318.08641,376836.6556,0,0,0,3056.4756,6835.47507,76236.27331,167.59616,301.72698,666.59574,5812.70276,23013.1134,99909.86577,0,103.84978,2071.26021,7082.62282,24200.05566,110648.8627,41.92419,154.76168,1028.8794,4003.97709,15162.83704,67672.34972,548380.7378,0.38118,0.38118,0,0,0.00128,2.19924,8.13662,0,0,0.00038,0.20916,0.51199,0.09168,0.09168,0,0,0.9999999576,13.0000000734,31.9999986432,460.999988221,0,0,62.0488979114,748.811916416,1660.85328287,1185
"1009",-122.28091,37.81754,0,0,1,0,0,0,0,1,0.14465,0.12984,0.09745,0.08758,0.09637,0.07922,0,0,0,76.11465,23.88535,0,0,0,0,0,0,0,0,0,0,0,0,0,64.64485,35.35515,0,0,0,0,0,0,0,0,0,0,0,3.54728,0,44.57063,51.8821,0,0,0,0,0,0,0,0,0,0,0,0.91635,0.29909,39.2631,59.52146,0,0,0,0,0,0,0,0,0,0,0,1.20811,1.37343,44.47606,52.94239,0,0,0,0,0,0,0,0,0,0,3.61485,1.62849,2.93638,38.64935,53.00985,0,0,0,0,0,0,0,0,0.00191,0.0951,71.07962,73.13408,75.22662,79.56225,77.1218,73.92737,0.00164,0.00085,5.24604,5.21447,5.07564,5.31129,6.60161,9.75078,0.00157,0,0,0,50.44615,5801.07128,454.47049,1650.5097,8098.69885,24510.04916,73242.27719,399630.3094,185.12022,685.30547,2515.89678,5087.57485,12255.6165,73564.53678,0,0,1493.38627,5184.075,14494.72745,86929.24844,57.38805,109.28864,567.5228,5004.35546,27559.482,152476.4394,21.27303,87.75126,623.38981,2690.79624,11320.88143,71812.55631,537956.2054,0.40148,0.3904,0,0,0.00273,2.55156,8.67366,0,0,0.00046,0.21712,0.52132,0.09332,0.09332,0,0,2.99999996194,8.99999988642,35.0000007463,448.999988367,0,0,89.3204060849,809.829503895,1474.89181798,1187
"1010",-122.28144,37.81609,0,0,1,0,0,0,0,1,0.11538,0.10087,0.08653,0.08691,0.09838,0.07609,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.52767,13.47233,0,0,0,0,0,0,0,0,0,0,0,0,0,41.69855,58.30145,0,0,0,0,0,0,0,0,0,0,0,0.91603,0.72201,37.8785,60.48346,0,0,0,0,0,0,0,0,0,0,0,2.03837,1.57409,43.25884,53.1287,0,0,0,0,0,0,0,0,0,0,4.02975,1.60915,2.89287,36.77635,54.54047,0,0,0,0,0,0,0,0,0.00763,0.0797,63.75641,68.15638,80.04897,79.68372,76.54285,74.0277,0.00176,0.00083,4.36841,4.42131,4.51324,5.0285,6.36004,9.13917,0.00154,0,0,0,47.84128,5632.20385,195.41711,485.81559,3391.49319,17673.9475,75870.9348,406685.4981,0,0,0,3114.18622,13207.97001,77329.76447,80.58586,161.17173,422.07419,3093.25288,16571.98825,98760.74774,90.46524,265.90026,2354.39789,8553.01498,25868.89,141679.5376,40.61776,167.54826,1008.50986,3242.43134,10788.19365,71619.76389,540928.5732,0.42589,0.39259,0,0,0.00394,2.72613,8.92222,0,0,0.00048,0.21903,0.52366,0.09405,0.09405,0,0,2.99999996194,7.0000001499,33.9999990944,440.000006335,0,0,418.905070563,630.690199464,1594.24945493,1188
"1011",-122.28198,37.81461,0,0,1,0,0,0,1,0,0.10114,0.09921,0.09539,0.099,0.10038,0.07133,0,0,0,47.75641,52.24359,0,0,0,0,0,0,0,0,0,0,0,0,0,64.42308,35.57692,0,0,0,0,0,0,0,0,0,0,0,0,2.42347,54.20918,43.36735,0,0,0,0,0,0,0,0,0,0,0,1.52995,2.11521,44.43207,51.92277,0,0,0,0,0,0,0,0,0,0,0,2.37845,1.55172,43.48707,52.58275,0,0,0,0,0,0,0,0,0,0,5.0346,1.62506,2.78128,34.54748,55.85483,0,0,0,0,0,0,0,0,0.0149,0.0778,75.34615,73.82452,76.04082,76.98343,76.1053,73.69028,0.00194,0.00079,3.93044,3.92544,4.33071,5.20056,6.26043,8.42405,0.00142,0,0,0,44.9131,5435.0945,277.41804,971.99921,4726.52506,14654.61509,52318.91953,372312.5039,277.35434,530.67754,1308.78147,3398.60351,8232.06761,38040.78521,0,0,0,0,4820.64634,54271.02624,0,230.28245,1564.56039,7315.26041,26961.78803,168815.2606,24.6046,103.34793,686.52066,2806.96264,10325.74147,53194.95503,300472.0136,0.45912,0.39347,0,1e-05,0.00625,2.9499,9.22567,0,0,0.00049,0.21984,0.52487,0.09492,0.09492,0,0,1.9999999152,7.0000001499,30.999999847,429.999982654,91.4562360519,316.711118799,435.635235785,644.217252886,1647.36185443,1189
"1012",-122.28262,37.81281,0,0,1,0,0,0,0,1,0.12854,0.1362,0.12135,0.11862,0.10135,0.0673,0,0,5.43131,94.56869,0,0,0,0,0,0,0,0,0,0,0,0,0,15.96169,82.28252,1.75579,0,0,0,0,0,0,0,0,0,0,0,0,4.0694,71.80763,24.12297,0,0,0,0,0,0,0,0,0,0,0,4.69843,2.53849,55.19786,37.56521,0,0,0,0,0,0,0,0,0,0,0,2.41882,1.17483,45.52919,50.87715,0,0,0,0,0,0,0,0,0,0,5.61485,1.70182,2.56487,32.50164,57.4574,0,0,0,0,0,0,0,0,0.0175,0.0778,63.19169,61.50439,70.35055,71.17766,75.89149,73.70097,0.00219,0.00075,5.64108,5.69843,5.6033,5.76286,6.34075,7.66014,0.00122,0,0,0,41.7461,5212.00681,448.02126,1587.29688,7002.2447,21126.06981,63600.88075,317998.0662,335.47348,747.50377,2347.47372,5572.08085,13585.55716,40685.31172,110.16392,331.16389,2424.24033,6028.25731,19493.86607,78807.65792,0,43.96216,667.5273,4078.7199,14354.29435,102770.1251,26.0113,94.67567,500.77471,2207.39727,9409.67928,50576.62149,542652.2886,0.50457,0.39196,0,2e-05,0.01091,3.23219,9.58614,0,0,0.00047,0.21863,0.52397,0.09594,0.09594,0,0,0.9999999576,8.99999988642,35.0000007463,419.999994688,0,0,55.5715179768,789.532159229,1660.07318473,1190
"1013",-122.2831,37.81148,0,0,1,0,0,0,0,1,0.1203,0.13655,0.13889,0.13442,0.10225,0.06577,0,0,0,78.13505,21.86495,0,0,0,0,0,0,0,0,0,0,0,0,0,82.69231,17.30769,0,0,0,0,0,0,0,0,0,0,0,1.37685,5.83886,82.57267,10.21163,0,0,0,0,0,0,0,0,0,0,0,6.87023,4.11896,61.30725,27.70356,0,0,0,0,0,0,0,0,0,0,0,2.32218,1.25927,46.87368,49.54487,0,0,0,0,0,0,0,0,0,0,5.86286,1.80788,2.54661,31.55961,58.06731,0,0,0,0,0,0,0,0,0.0155,0.0761,66.94534,67.13462,65.75982,66.77844,75.62331,73.58404,0.00241,0.00071,6.99958,6.9807,6.6381,6.31101,6.46944,7.16402,0.00109,0,0,0,39.64442,5057.45732,239.32357,751.08708,4442.79411,15408.23576,59189.5258,358343.7878,0,0,0,0,0,60039.25644,170.00581,360.95026,1763.95304,3816.2627,11940.2974,64628.59447,50.92554,318.53881,2474.57596,10966.63301,37515.49119,157789.5323,39.01695,160.71721,1029.35824,3675.10026,13112.4282,66645.48806,522285.4911,0.54241,0.3893,0,4e-05,0.01638,3.44895,9.84771,0,0,0.00045,0.21643,0.52187,0.09666,0.09666,0,0,1.9999999152,5.99999992428,37.9999999969,423.000012509,0,0,77.0487470353,783.51916801,1831.43149708,1191
"1014",-122.2836,37.81011,0,0,1,0,0,0,0,1,0.1413,0.1392,0.16055,0.1436,0.10281,0.06426,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,10.45385,3.63335,81.50178,4.41101,0,0,0,0,0,0,0,0,0,0,0,6.86639,4.11856,69.2523,19.76275,0,0,0,0,0,0,0,0,0,0,0,1.96172,1.25906,47.43419,49.34503,0,0,0,0,0,0,0,0,0,0,6.09179,1.80279,2.69776,30.95271,58.32299,0,0,0,0,0,0,0,0,0.0108,0.0571,65.23625,64.7584,58.9527,64.21665,75.74432,73.43788,0.00266,0.00078,6.87498,6.75952,7.00499,6.93078,6.58882,6.7165,0.00097,0,0,0,37.66907,4906.83636,241.2806,1011.46114,6061.0941,19407.53366,60147.60807,313836.4518,0,251.7299,1674.35179,4973.76013,12689.1047,39874.71382,0,190.38877,1711.19167,5331.98106,18488.36715,77500.33452,47.68577,139.2458,1140.3095,3766.18404,13581.33884,99310.33793,6.75253,30.47977,334.78984,1777.56418,8225.22355,48153.60147,541982.4052,0.58569,0.3854,0,9e-05,0.02468,3.67917,10.11237,0,0,0.00042,0.21318,0.5186,0.09738,0.09738,0,0,3.9999998304,7.9999996608,37.0000011976,409.000000768,0,0,435.914337148,696.117045441,2070.80552886,1192
"1015",-122.27881,37.82338,0,0,1,0,0,0,0,1,0.08934,0.11081,0.09238,0.09873,0.09172,0.08582,0,0,0,44.01294,55.98705,0,0,0,0,0,0,0,0,0,0,0,0,0,58.25321,41.74679,0,0,0,0,0,0,0,0,0,0,0,0,0,49.64955,50.35045,0,0,0,0,0,0,0,0,0,0,0,0.41033,1.83218,52.63057,45.12692,0,0,0,0,0,0,0,0,0,0,0,0.22891,0.68672,43.70624,55.37813,0,0,0,0,0,0,0,0,0,0,4.2376,1.41084,3.22771,45.54254,45.43016,0,0,0,0,0,0,0,0,0,0.10526,78.83819,73.41827,75.52772,74.78949,78.49508,71.70463,0.00123,0.00087,8.90739,8.98898,8.97833,9.12763,9.79041,12.75204,0.00104,0,0,0,64.59848,6636.22328,265.2732,923.77864,6887.29553,23943.18117,71765.17664,327236.8164,0,146.70453,2707.58447,6436.55986,15404.77083,41987.83706,176.73834,586.53255,2096.25692,7880.08012,22064.77485,82575.93104,0,0,556.09853,4142.84031,14380.44866,114340.6017,33.6059,132.61194,923.65909,3266.60493,12377.33886,60558.54183,544454.0975,0.36564,0.36564,0,0,0.00061,1.86731,7.58055,0,0,0.00027,0.19563,0.49617,0.08992,0.08992,0,0,7.0000001495,10.0000001113,42.9999996956,409.000000768,0,0,563.663131769,1022.74658029,2084.17074843,1193
"1016",-122.27946,37.82156,0,0,1,0,0,0,0,1,0.12593,0.13505,0.10292,0.09772,0.09089,0.08323,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.16613,3.83387,0,0,0,0,0,0,0,0,0,0,0,0.4717,0,58.74554,40.78276,0,0,0,0,0,0,0,0,0,0,0,0.91635,1.25998,49.21569,48.60797,0,0,0,0,0,0,0,0,0,0,0,0.2289,0.79002,42.84692,56.13416,0,0,0,0,0,0,0,0,0,0,4.14949,1.47872,2.97219,43.44784,47.78243,0,0,0,0,0,0,0,0,0,0.10526,66.35161,60.49441,73.56961,75.34029,78.60856,72.36151,0.00133,0.00088,7.8502,7.84187,7.712,7.66472,8.45161,11.79525,0.00123,0,0,0,59.92375,6373.51525,259.57713,764.20205,3955.73949,15562.30501,66615.37098,397294.7635,0,0,0,0,6899.52401,83488.38291,236.81058,623.19238,1502.28261,5183.13174,21031.04863,101020.807,64.85216,194.85384,2325.90992,8700.48247,27900.2662,123155.8566,24.50992,107.51459,805.00422,3521.05835,14653.72548,72099.04336,547753.6717,0.37529,0.37529,0,0,0.00093,2.05511,7.90167,0,0,0.00034,0.20405,0.50604,0.09095,0.09095,1.00000005402,1.00000005402,2.99999996194,11.0000003369,35.9999995457,434.000006409,0,0,286.889610995,804.046834498,1651.81979884,1194
"1017",-122.27519,37.81356,0,0,1,0,0,1,0,0,0.05304,0.06798,0.07286,0.0835,0.08432,0.07987,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,11.70382,88.29618,0,0,0,0,0,0,0,0,0,0,0,0,0,27.07351,72.92649,0,0,0,0,0,0,0,0,0,0,0,0,0.15273,38.12842,61.71885,0,0,0,0,0,0,0,0,0,0,0,1.0135,1.04927,41.16866,56.76857,0,0,0,0,0,0,0,0,0,0,4.067,2.4928,2.69163,39.32407,51.185,0,0,0,0,0,0,0,0,0.14187,0.0061,87.02857,86.38535,84.24258,80.62941,78.2676,72.62398,0.0016,0.00054,6.43719,6.53425,6.98299,7.61914,8.32042,10.58339,0.00078,0,0,0,37.35356,4888.38808,190.00327,430.98311,2914.66214,10611.72375,53620.97,342543.9547,165.41699,333.07775,861.46396,1787.82785,5229.02797,21313.13465,0,0,0,0,1698.16521,44385.44743,0,0,1642.05256,7162.97424,30634.78202,167100.1574,24.12616,100.60806,681.76382,2865.97837,10274.4858,49537.64825,314723.42,0.47395,0.31676,0,1e-05,0.00604,2.78502,8.81733,0,0,8e-05,0.15199,0.43721,0.10017,0.10017,0,0,1.9999999152,7.9999996608,112.000002392,496.000017543,210.759747383,625.591108383,970.443584105,1289.56542337,2670.81821917,1195
"1018",-122.27442,37.81386,0,1,0,0,0,0,0,1,0.05395,0.06396,0.07234,0.08407,0.08183,0.08188,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,88.24,0,0,0,0,0,0,0,0,0,0,0,0,0,27.46622,72.53378,0,0,0,0,0,0,0,0,0,0,0,0,0.67135,36.90541,62.42324,0,0,0,0,0,0,0,0,0,0,0,0.61518,0.78606,40.98174,57.61702,0,0,0,0,0,0,0,0,0,0,3.80491,2.53317,2.72703,39.82599,50.87346,0,0,0,0,0,0,0,0,0.14187,0.00203,87.48065,87.192,83.7001,80.357,78.84658,72.65554,0.00155,0.00053,6.80056,6.81502,7.33694,7.77606,8.54334,10.98315,0.00076,0,0,0,37.28899,4886.28489,186.72049,841.87624,7511.10781,22936.43392,63802.10737,313149.9219,0,205.48087,3240.90549,7125.59366,14187.4122,33337.69533,0,72.96639,1007.48605,4148.31187,18146.06857,78316.38549,161.71911,344.87389,1418.07479,5057.18066,11696.82721,116209.8146,5.90971,93.52184,712.29509,2899.7163,10687.37788,66859.71145,542788.9556,0.46431,0.31175,0,1e-05,0.00527,2.71515,8.71023,0,0,7e-05,0.14743,0.43062,0.10036,0.10036,0,0,2.99999996194,7.9999996608,124.999995322,506.000005509,550.392419045,629.976922741,1030.93395931,1281.45229036,2643.14121351,1196
"1019",-122.27379,37.81377,0,0,1,0,0,0,0,1,0.06652,0.06431,0.07433,0.08269,0.08006,0.08281,0,0,0,6.45161,93.54839,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04,86.96,0,0,0,0,0,0,0,0,0,0,0,0,0,29.55646,70.44354,0,0,0,0,0,0,0,0,0,0,0,0,0.75408,34.96452,64.2814,0,0,0,0,0,0,0,0,0,0,0,0.69783,0.61199,40.12033,58.56985,0,0,0,0,0,0,0,0,0,0,3.73318,2.5851,2.7327,40.09486,50.62076,0,0,0,0,0,0,0,0,0.14187,0,89.05484,86.2016,82.76332,80.76095,79.08361,72.6007,0.00152,0.00052,6.93104,6.9859,7.68212,7.9024,8.67963,11.1878,0.00073,0,0,0,36.86094,4852.59221,175.99313,391.7192,3613.47239,13563.35081,50563.08977,238027.9866,0,0,0,0,0,0,0,0,1341.40236,4174.43315,9779.53855,35133.69143,181.92124,389.73774,2610.92473,8663.35657,35780.52819,153676.003,18.9144,78.0219,505.96019,2190.67764,9319.6296,59372.0646,443386.1981,0.46233,0.30721,0,1e-05,0.00509,2.69209,8.66577,0,0,6e-05,0.14329,0.42459,0.10074,0.10074,0,0,1.9999999152,22.9999994707,129.000001939,514.000017303,166.939166861,502.142057041,1046.18360463,1412.77879744,2682.33056522,1198
"1020",-122.2867,37.81962,0,0,1,0,0,0,1,0,0.03264,0.03812,0.05067,0.07434,0.0867,0.0616,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3304,93.6696,0,0,0,0,0,0,0,0,0,0,0,0.0859,0.95126,20.56503,78.39781,0,0,0,0,0,0,0,0,0,0,0,1.85986,1.66672,33.33201,63.14141,0,0,0,0,0,0,0,0,0,0,7.56206,1.07243,2.81863,35.02194,53.33463,0,0,0,0,0,0,0,0,0.0229,0.16742,91.13592,90.85829,89.67329,84.3269,79.19358,71.71524,0.00164,0.00162,3.30507,3.34758,3.44257,3.64274,4.72604,7.91909,0.00677,0,0,0,64.47947,6585.57201,196.37198,427.31622,5234.25098,23647.40761,73496.2252,377440.9355,0,0,2004.50816,5834.48934,16990.44405,75175.97191,0,0,0,2805.53615,12471.5796,81766.6011,163.32043,386.48067,1781.47636,5940.41246,19830.67286,131553.1815,1.61014,6.64184,43.07132,1111.33349,7357.72147,59591.29149,536159.199,0.49259,0.49259,0,1e-05,0.00374,2.5366,8.78022,0,1e-05,0.00226,0.29855,0.61024,0.08848,0.08848,0,0,1.9999999152,3.9999998304,26.9999989445,343.000001615,61.1897389971,108.629180933,112.352319148,503.00385389,1327.20871644,1199
"1021",-122.28857,37.82035,0,0,1,0,1,0,1,0,0.06838,0.08034,0.0636,0.07104,0.08335,0.055,0,0,0,10.03236,89.96764,0,0,0,0,0,0,0,0,0,0,0,0,0,24.68051,75.31949,0,0,0,0,0,0,0,0,0,0,0,0,0,12.89953,87.10047,0,0,0,0,0,0,0,0,0,0,0,0,0.22593,19.28976,80.48431,0,0,0,0,0,0,0,0,0,0,0,1.78571,2.00346,31.81623,64.39459,0,0,0,0,0,0,0,0,0,0,9.21921,0.89383,2.94616,33.99134,52.67334,0,0,0,0,0,0,0,0,0.0229,0.25324,86.30097,85.09026,87.24538,85.32976,79.34683,70.48206,0.00161,0.0023,3.15196,3.36073,3.36701,3.33304,4.28421,7.43065,0.00544,0,0,0,70.06802,6868.53915,360.88354,795.56422,3555.90744,14994.35258,60306.54823,320340.862,0,0,0,0,0,13249.46211,202.91685,414.93051,1034.26527,3306.21769,11399.15856,55792.09476,137.12748,336.72364,2257.80537,9222.91311,39157.43769,172118.0717,33.58077,140.23837,937.21977,3876.58364,16192.57443,75210.18166,454854.3645,0.53665,0.53665,0,1e-05,0.00519,2.53681,8.80955,0,1e-05,0.00373,0.32991,0.64118,0.08699,0.08699,0,0,0.9999999576,3.9999998304,22.0000006753,311.999996048,0,0,107.770225657,404.634761131,1169.80509773,1200
"1022",-122.28236,37.81862,0,0,1,0,0,0,0,1,0.09574,0.08258,0.07953,0.0838,0.09281,0.07432,0,0,0,44.58599,55.41401,0,0,0,0,0,0,0,0,0,0,0,0,0,36.01594,63.98406,0,0,0,0,0,0,0,0,0,0,0,3.67581,0,29.66177,66.66241,0,0,0,0,0,0,0,0,0,0,0,0.91621,0.55672,35.37889,63.14818,0,0,0,0,0,0,0,0,0,0,0,1.22246,1.39255,40.67656,56.70842,0,0,0,0,0,0,0,0,0,0,4.80786,1.4088,2.76789,38.17116,52.66822,0,0,0,0,0,0,0,0,0.0075,0.10526,80.3121,82.22311,78.87415,80.07988,78.10044,73.25872,0.0016,0.001,4.42274,4.48051,4.63729,4.92697,6.07327,9.4479,0.00205,0,0,0,55.50248,6101.54366,197.0279,428.29437,3026.598,13364.48759,70069.52735,406191.3568,0,0,0,0,10800.02997,82811.48412,107.3597,201.7581,463.67306,1560.92731,15354.21301,100611.3754,84.02182,208.0196,2225.43753,9393.88123,27169.69391,132010.8088,40.61776,165.53478,963.70277,3204.54198,10802.12182,69314.0093,542900.6702,0.4144,0.4144,0,0,0.00234,2.47193,8.59762,0,0,0.00072,0.2373,0.54474,0.09153,0.09153,0,0,2.99999996194,7.9999996608,35.0000007463,422.000006575,88.3438111292,132.724139218,129.217002613,548.638752435,1465.98304479,1201
"1023",-122.2846,37.81914,0,0,1,0,0,0,1,0,0.05976,0.04869,0.05407,0.08168,0.08988,0.06731,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3026,87.6974,0,0,0,0,0,0,0,0,0,0,0,0.91641,1.14551,28.56461,69.37347,0,0,0,0,0,0,0,0,0,0,0,1.85986,1.28759,35.91197,60.94058,0,0,0,0,0,0,0,0,0,0,6.28921,1.19054,2.86734,36.2906,53.21217,0,0,0,0,0,0,0,0,0.0229,0.12725,86.45928,89.1235,88.75675,81.1885,78.86716,72.48852,0.00163,0.00126,3.60017,3.63443,3.77788,4.15302,5.29145,8.5878,0.00345,0,0,0,60.14833,6357.30459,254.54056,1125.49937,6550.42213,24859.88355,73850.25269,382732.137,163.12289,781.07404,2721.77717,5019.68503,15967.16487,74468.96417,0,0,0,3613.48536,12969.21042,81152.59165,0,31.6078,1107.95907,5160.45893,22519.48517,139239.1095,1.61014,6.64184,182.93078,1636.83854,8811.77632,63660.95251,535908.8316,0.45319,0.45319,0,0,0.00284,2.50521,8.69616,0,0,0.00133,0.26858,0.57913,0.08987,0.08987,1.00000005402,1.00000005402,1.9999999152,3.9999998304,28.9999993958,393.999983113,0,0,151.950304837,493.841164935,1377.60434833,1202
